operating_day,line_id,stop_id,arrival,departure,vehicle_seats,passengers,hari,day_of_week,jenis_hari,jam,jam_kategori,tanggal,occupancy_rate,cuaca,biaya_operasional,prioritas_rute,is_peak_hour
2026-01-21,BRT-01,STOP-013,2026-01-21 10:53:00,2026-01-21 11:00:00,50,55,Wednesday,2,Weekday,10,Siang,2026-01-21,110.00000000000001,Cerah,750000.0,Tinggi,0
2026-01-05,BRT-01,STOP-002,2026-01-05 20:00:00,2026-01-05 20:08:00,80,41,Monday,0,Weekday,20,Malam,2026-01-05,51.24999999999999,Cerah,1500000.0,Rendah,0
2026-01-28,BRT-02,STOP-012,2026-01-28 18:12:00,2026-01-28 18:16:00,45,85,Wednesday,2,Weekday,18,Sore Sibuk,2026-01-28,188.88888888888889,Cerah,750000.0,Tinggi,1
2026-01-14,BUS-07,STOP-008,2026-01-14 19:51:00,2026-01-14 19:55:00,60,38,Wednesday,2,Weekday,19,Sore Sibuk,2026-01-14,63.33333333333333,Berawan,750000.0,Sedang,1
2026-01-21,LRT-02,STOP-017,2026-01-21 18:50:00,2026-01-21 18:55:00,60,45,Wednesday,2,Weekday,18,Sore Sibuk,2026-01-21,75.0,Cerah,750000.0,Sedang,1
2026-01-06,BUS-12,STOP-011,2026-01-06 13:17:00,2026-01-06 13:22:00,35,17,Tuesday,1,Weekday,13,Siang,2026-01-06,48.57142857142857,Hujan Ringan,750000.0,Rendah,0
2026-01-12,BRT-02,STOP-017,2026-01-12 07:52:00,2026-01-12 07:54:00,80,40,Monday,0,Weekday,7,Pagi Sibuk,2026-01-12,50.0,Hujan,1500000.0,Rendah,1
2026-02-01,BRT-02,STOP-013,2026-02-01 18:31:00,2026-02-01 18:36:00,60,63,Sunday,6,Weekend,18,Sore Sibuk,2026-02-01,105.0,Cerah,750000.0,Tinggi,1
2026-01-30,BRT-02,STOP-005,2026-01-30 12:51:00,2026-01-30 12:59:00,35,28,Friday,4,Weekday,12,Siang,2026-01-30,80.0,Cerah,750000.0,Sedang,0
2026-01-17,LRT-02,STOP-003,2026-01-17 17:26:00,2026-01-17 17:34:00,60,85,Saturday,5,Weekend,17,Sore Sibuk,2026-01-17,141.66666666666669,Hujan Ringan,750000.0,Tinggi,1
2026-01-08,BUS-07,STOP-003,2026-01-08 18:14:00,2026-01-08 18:22:00,80,52,Thursday,3,Weekday,18,Sore Sibuk,2026-01-08,65.0,Berawan,1500000.0,Sedang,1
2026-02-11,BUS-07,STOP-012,2026-02-11 10:03:00,2026-02-11 10:06:00,45,44,Wednesday,2,Weekday,10,Siang,2026-02-11,97.77777777777777,Cerah,750000.0,Tinggi,0
2026-01-09,LRT-02,STOP-017,2026-01-09 09:07:00,2026-01-09 09:16:00,45,34,Friday,4,Weekday,9,Pagi Sibuk,2026-01-09,75.55555555555556,Berawan,750000.0,Sedang,1
2026-01-06,BRT-02,STOP-005,2026-01-06 12:38:00,2026-01-06 12:40:00,80,18,Tuesday,1,Weekday,12,Siang,2026-01-06,22.5,Berawan,1500000.0,Rendah,0
2026-02-02,BUS-07,STOP-014,2026-02-02 14:46:00,2026-02-02 14:48:00,50,29,Monday,0,Weekday,14,Siang,2026-02-02,57.99999999999999,Hujan Ringan,750000.0,Rendah,0
2026-01-02,BRT-01,STOP-002,2026-01-02 11:25:00,2026-01-02 11:36:00,45,52,Friday,4,Weekday,11,Siang,2026-01-02,115.55555555555554,Hujan,750000.0,Tinggi,0
2026-01-03,BUS-07,STOP-013,2026-01-03 09:35:00,2026-01-03 09:37:00,50,8,Saturday,5,Weekend,9,Pagi Sibuk,2026-01-03,16.0,Hujan Ringan,750000.0,Rendah,1
2026-01-07,BRT-02,STOP-006,2026-01-07 20:09:00,2026-01-07 20:16:00,35,26,Wednesday,2,Weekday,20,Malam,2026-01-07,74.28571428571429,Hujan Ringan,750000.0,Sedang,0
2026-01-16,BRT-01,STOP-002,2026-01-16 19:10:00,2026-01-16 19:12:00,45,33,Friday,4,Weekday,19,Sore Sibuk,2026-01-16,73.33333333333333,Hujan,750000.0,Sedang,1
2026-02-08,BUS-07,STOP-003,2026-02-08 06:42:00,2026-02-08 06:53:00,80,35,Sunday,6,Weekend,6,Pagi Sibuk,2026-02-08,43.75,Cerah,1500000.0,Rendah,1
2026-02-13,BRT-01,STOP-012,2026-02-13 21:39:00,2026-02-13 21:41:00,35,61,Friday,4,Weekday,21,Malam,2026-02-13,174.28571428571428,Berawan,750000.0,Tinggi,0
2026-01-11,BRT-01,STOP-006,2026-01-11 06:44:00,2026-01-11 06:52:00,35,68,Sunday,6,Weekend,6,Pagi Sibuk,2026-01-11,194.28571428571428,Cerah,750000.0,Tinggi,1
2026-02-14,BUS-07,STOP-012,2026-02-14 16:39:00,2026-02-14 16:45:00,35,34,Saturday,5,Weekend,16,Sore Sibuk,2026-02-14,97.14285714285714,Berawan,750000.0,Tinggi,1
2026-01-16,BRT-01,STOP-001,2026-01-16 05:38:00,2026-01-16 05:40:00,80,59,Friday,4,Weekday,5,Dini Hari,2026-01-16,73.75,Berawan,1500000.0,Sedang,0
2026-01-23,BUS-12,STOP-003,2026-01-23 16:14:00,2026-01-23 16:24:00,60,11,Friday,4,Weekday,16,Sore Sibuk,2026-01-23,18.333333333333332,Cerah,750000.0,Rendah,1
2026-01-02,BUS-12,STOP-003,2026-01-02 06:08:00,2026-01-02 06:18:00,35,46,Friday,4,Weekday,6,Pagi Sibuk,2026-01-02,131.42857142857142,Hujan Ringan,750000.0,Tinggi,1
2026-01-07,BRT-02,STOP-010,2026-01-07 15:10:00,2026-01-07 15:14:00,45,25,Wednesday,2,Weekday,15,Siang,2026-01-07,55.55555555555556,Berawan,750000.0,Rendah,0
2026-01-22,BRT-02,STOP-010,2026-01-22 17:14:00,2026-01-22 17:21:00,60,59,Thursday,3,Weekday,17,Sore Sibuk,2026-01-22,98.33333333333333,Cerah,750000.0,Tinggi,1
2026-01-05,BRT-01,STOP-016,2026-01-05 15:51:00,2026-01-05 15:56:00,50,46,Monday,0,Weekday,15,Siang,2026-01-05,92.0,Hujan,750000.0,Tinggi,0
2026-02-06,BUS-07,STOP-002,2026-02-06 21:46:00,2026-02-06 21:52:00,60,35,Friday,4,Weekday,21,Malam,2026-02-06,58.333333333333336,Berawan,750000.0,Rendah,0
2026-01-01,BRT-01,STOP-006,2026-01-01 09:06:00,2026-01-01 09:14:00,45,33,Thursday,3,Weekday,9,Pagi Sibuk,2026-01-01,73.33333333333333,Cerah,750000.0,Sedang,1
2026-01-08,BUS-12,STOP-015,2026-01-08 17:37:00,2026-01-08 17:40:00,60,80,Thursday,3,Weekday,17,Sore Sibuk,2026-01-08,133.33333333333331,Cerah,750000.0,Tinggi,1
2026-02-03,MRT-01,STOP-006,2026-02-03 09:00:00,2026-02-03 09:02:00,60,60,Tuesday,1,Weekday,9,Pagi Sibuk,2026-02-03,100.0,Hujan Ringan,750000.0,Tinggi,1
2026-02-07,LRT-02,STOP-004,2026-02-07 09:15:00,2026-02-07 09:23:00,80,38,Saturday,5,Weekend,9,Pagi Sibuk,2026-02-07,47.5,Hujan Ringan,1500000.0,Rendah,1
2026-01-07,BUS-07,STOP-012,2026-01-07 19:37:00,2026-01-07 19:41:00,80,32,Wednesday,2,Weekday,19,Sore Sibuk,2026-01-07,40.0,Berawan,1500000.0,Rendah,1
2026-01-16,BRT-02,STOP-007,2026-01-16 13:07:00,2026-01-16 13:14:00,50,59,Friday,4,Weekday,13,Siang,2026-01-16,118.0,Berawan,750000.0,Tinggi,0
2026-01-05,BRT-01,STOP-005,2026-01-05 14:07:00,2026-01-05 14:11:00,35,53,Monday,0,Weekday,14,Siang,2026-01-05,151.42857142857142,Hujan Ringan,750000.0,Tinggi,0
2026-01-11,BUS-07,STOP-013,2026-01-11 11:52:00,2026-01-11 11:59:00,45,31,Sunday,6,Weekend,11,Siang,2026-01-11,68.88888888888889,Berawan,750000.0,Sedang,0
2026-02-11,BRT-02,STOP-006,2026-02-11 19:06:00,2026-02-11 19:10:00,35,39,Wednesday,2,Weekday,19,Sore Sibuk,2026-02-11,111.42857142857143,Berawan,750000.0,Tinggi,1
2026-01-13,LRT-02,STOP-009,2026-01-13 19:06:00,2026-01-13 19:17:00,80,49,Tuesday,1,Weekday,19,Sore Sibuk,2026-01-13,61.25000000000001,Cerah,1500000.0,Sedang,1
2026-01-25,BRT-02,STOP-014,2026-01-25 12:26:00,2026-01-25 12:30:00,80,31,Sunday,6,Weekend,12,Siang,2026-01-25,38.75,Hujan Ringan,1500000.0,Rendah,0
2026-01-04,BUS-07,STOP-001,2026-01-04 06:10:00,2026-01-04 06:12:00,45,33,Sunday,6,Weekend,6,Pagi Sibuk,2026-01-04,73.33333333333333,Cerah,750000.0,Sedang,1
2026-01-04,BUS-07,STOP-006,2026-01-04 07:03:00,2026-01-04 07:13:00,45,52,Sunday,6,Weekend,7,Pagi Sibuk,2026-01-04,115.55555555555554,Berawan,750000.0,Tinggi,1
2026-01-03,MRT-01,STOP-006,2026-01-03 09:18:00,2026-01-03 09:29:00,35,58,Saturday,5,Weekend,9,Pagi Sibuk,2026-01-03,165.71428571428572,Hujan Ringan,750000.0,Tinggi,1
2026-01-07,BUS-12,STOP-013,2026-01-07 21:32:00,2026-01-07 21:40:00,45,24,Wednesday,2,Weekday,21,Malam,2026-01-07,53.333333333333336,Hujan,750000.0,Rendah,0
2026-01-26,LRT-02,STOP-003,2026-01-26 17:22:00,2026-01-26 17:29:00,80,83,Monday,0,Weekday,17,Sore Sibuk,2026-01-26,103.75000000000001,Berawan,1500000.0,Tinggi,1
2026-01-15,BRT-01,STOP-005,2026-01-15 22:36:00,2026-01-15 22:38:00,60,52,Thursday,3,Weekday,22,Malam,2026-01-15,86.66666666666667,Berawan,750000.0,Tinggi,0
2026-01-05,BRT-01,STOP-003,2026-01-05 06:01:00,2026-01-05 06:09:00,35,47,Monday,0,Weekday,6,Pagi Sibuk,2026-01-05,134.28571428571428,Hujan Ringan,750000.0,Tinggi,1
2026-01-19,BRT-01,STOP-013,2026-01-19 05:23:00,2026-01-19 05:31:00,35,52,Monday,0,Weekday,5,Dini Hari,2026-01-19,148.57142857142858,Berawan,750000.0,Tinggi,0
2026-02-02,LRT-02,STOP-007,2026-02-02 15:00:00,2026-02-02 15:11:00,50,52,Monday,0,Weekday,15,Siang,2026-02-02,104.0,Hujan,750000.0,Tinggi,0
2026-02-04,MRT-01,STOP-017,2026-02-04 22:26:00,2026-02-04 22:29:00,80,60,Wednesday,2,Weekday,22,Malam,2026-02-04,75.0,Cerah,1500000.0,Sedang,0
2026-01-22,MRT-01,STOP-004,2026-01-22 10:50:00,2026-01-22 10:52:00,45,64,Thursday,3,Weekday,10,Siang,2026-01-22,142.22222222222223,Berawan,750000.0,Tinggi,0
2026-01-02,LRT-02,STOP-016,2026-01-02 13:03:00,2026-01-02 13:13:00,45,50,Friday,4,Weekday,13,Siang,2026-01-02,111.11111111111111,Berawan,750000.0,Tinggi,0
2026-01-24,BUS-07,STOP-004,2026-01-24 14:26:00,2026-01-24 14:28:00,60,35,Saturday,5,Weekend,14,Siang,2026-01-24,58.333333333333336,Hujan,750000.0,Rendah,0
2026-02-03,BRT-01,STOP-001,2026-02-03 20:04:00,2026-02-03 20:09:00,35,50,Tuesday,1,Weekday,20,Malam,2026-02-03,142.85714285714286,Berawan,750000.0,Tinggi,0
2026-02-13,BUS-07,STOP-004,2026-02-13 12:30:00,2026-02-13 12:38:00,60,16,Friday,4,Weekday,12,Siang,2026-02-13,26.666666666666668,Cerah,750000.0,Rendah,0
2026-02-08,MRT-01,STOP-004,2026-02-08 21:46:00,2026-02-08 21:53:00,35,56,Sunday,6,Weekend,21,Malam,2026-02-08,160.0,Hujan,750000.0,Tinggi,0
2026-01-04,MRT-01,STOP-008,2026-01-04 21:04:00,2026-01-04 21:08:00,45,61,Sunday,6,Weekend,21,Malam,2026-01-04,135.55555555555557,Hujan,750000.0,Tinggi,0
2026-01-17,MRT-01,STOP-005,2026-01-17 08:28:00,2026-01-17 08:38:00,45,88,Saturday,5,Weekend,8,Pagi Sibuk,2026-01-17,195.55555555555554,Berawan,750000.0,Tinggi,1
2026-02-10,BRT-02,STOP-004,2026-02-10 14:20:00,2026-02-10 14:23:00,45,21,Tuesday,1,Weekday,14,Siang,2026-02-10,46.666666666666664,Hujan,750000.0,Rendah,0
2026-01-05,LRT-02,STOP-011,2026-01-05 17:36:00,2026-01-05 17:39:00,50,60,Monday,0,Weekday,17,Sore Sibuk,2026-01-05,120.0,Berawan,750000.0,Tinggi,1
2026-02-09,BRT-02,STOP-016,2026-02-09 18:28:00,2026-02-09 18:31:00,45,52,Monday,0,Weekday,18,Sore Sibuk,2026-02-09,115.55555555555554,Hujan Ringan,750000.0,Tinggi,1
2026-01-02,BRT-02,STOP-010,2026-01-02 05:27:00,2026-01-02 05:34:00,45,17,Friday,4,Weekday,5,Dini Hari,2026-01-02,37.77777777777778,Berawan,750000.0,Rendah,0
2026-02-12,LRT-02,STOP-004,2026-02-12 13:47:00,2026-02-12 13:52:00,60,33,Thursday,3,Weekday,13,Siang,2026-02-12,55.00000000000001,Cerah,750000.0,Rendah,0
2026-01-16,LRT-02,STOP-006,2026-01-16 09:32:00,2026-01-16 09:40:00,80,52,Friday,4,Weekday,9,Pagi Sibuk,2026-01-16,65.0,Berawan,1500000.0,Sedang,1
2026-01-27,BRT-02,STOP-001,2026-01-27 17:20:00,2026-01-27 17:26:00,60,60,Tuesday,1,Weekday,17,Sore Sibuk,2026-01-27,100.0,Hujan Ringan,750000.0,Tinggi,1
2026-02-10,BRT-01,STOP-009,2026-02-10 14:47:00,2026-02-10 14:52:00,80,52,Tuesday,1,Weekday,14,Siang,2026-02-10,65.0,Hujan,1500000.0,Sedang,0
2026-02-02,LRT-02,STOP-006,2026-02-02 12:28:00,2026-02-02 12:34:00,35,46,Monday,0,Weekday,12,Siang,2026-02-02,131.42857142857142,Cerah,750000.0,Tinggi,0
2026-02-12,BRT-02,STOP-010,2026-02-12 05:47:00,2026-02-12 05:55:00,35,33,Thursday,3,Weekday,5,Dini Hari,2026-02-12,94.28571428571428,Cerah,750000.0,Tinggi,0
2026-01-24,LRT-02,STOP-009,2026-01-24 08:51:00,2026-01-24 09:02:00,60,64,Saturday,5,Weekend,8,Pagi Sibuk,2026-01-24,106.66666666666667,Berawan,750000.0,Tinggi,1
2026-01-20,BRT-02,STOP-017,2026-01-20 07:07:00,2026-01-20 07:11:00,80,70,Tuesday,1,Weekday,7,Pagi Sibuk,2026-01-20,87.5,Cerah,1500000.0,Tinggi,1
2026-01-30,BRT-02,STOP-013,2026-01-30 05:46:00,2026-01-30 05:48:00,60,40,Friday,4,Weekday,5,Dini Hari,2026-01-30,66.66666666666666,Berawan,750000.0,Sedang,0
2026-01-05,BUS-07,STOP-015,2026-01-05 06:35:00,2026-01-05 06:42:00,50,36,Monday,0,Weekday,6,Pagi Sibuk,2026-01-05,72.0,Hujan Ringan,750000.0,Sedang,1
2026-01-20,MRT-01,STOP-008,2026-01-20 14:44:00,2026-01-20 14:54:00,80,57,Tuesday,1,Weekday,14,Siang,2026-01-20,71.25,Hujan,1500000.0,Sedang,0
2026-01-24,BRT-02,STOP-012,2026-01-24 11:27:00,2026-01-24 11:36:00,80,4,Saturday,5,Weekend,11,Siang,2026-01-24,5.0,Cerah,1500000.0,Rendah,0
2026-02-14,LRT-02,STOP-011,2026-02-14 07:26:00,2026-02-14 07:30:00,50,67,Saturday,5,Weekend,7,Pagi Sibuk,2026-02-14,134.0,Cerah,750000.0,Tinggi,1
2026-01-11,LRT-02,STOP-015,2026-01-11 12:43:00,2026-01-11 12:45:00,35,49,Sunday,6,Weekend,12,Siang,2026-01-11,140.0,Hujan Ringan,750000.0,Tinggi,0
2026-01-13,MRT-01,STOP-006,2026-01-13 20:06:00,2026-01-13 20:12:00,45,54,Tuesday,1,Weekday,20,Malam,2026-01-13,120.0,Berawan,750000.0,Tinggi,0
2026-01-07,LRT-02,STOP-016,2026-01-07 11:04:00,2026-01-07 11:12:00,60,40,Wednesday,2,Weekday,11,Siang,2026-01-07,66.66666666666666,Berawan,750000.0,Sedang,0
2026-01-20,BUS-07,STOP-008,2026-01-20 19:49:00,2026-01-20 20:00:00,50,22,Tuesday,1,Weekday,19,Sore Sibuk,2026-01-20,44.0,Cerah,750000.0,Rendah,1
2026-01-12,BRT-01,STOP-006,2026-01-12 18:30:00,2026-01-12 18:36:00,35,64,Monday,0,Weekday,18,Sore Sibuk,2026-01-12,182.85714285714286,Hujan Ringan,750000.0,Tinggi,1
2026-01-20,LRT-02,STOP-001,2026-01-20 05:41:00,2026-01-20 05:44:00,50,42,Tuesday,1,Weekday,5,Dini Hari,2026-01-20,84.0,Hujan Ringan,750000.0,Sedang,0
2026-01-02,MRT-01,STOP-012,2026-01-02 20:48:00,2026-01-02 20:50:00,35,53,Friday,4,Weekday,20,Malam,2026-01-02,151.42857142857142,Cerah,750000.0,Tinggi,0
2026-02-01,BRT-02,STOP-014,2026-02-01 18:02:00,2026-02-01 18:10:00,45,38,Sunday,6,Weekend,18,Sore Sibuk,2026-02-01,84.44444444444444,Cerah,750000.0,Sedang,1
2026-01-26,BRT-01,STOP-014,2026-01-26 16:01:00,2026-01-26 16:09:00,35,54,Monday,0,Weekday,16,Sore Sibuk,2026-01-26,154.2857142857143,Cerah,750000.0,Tinggi,1
2026-01-14,BRT-02,STOP-005,2026-01-14 21:04:00,2026-01-14 21:13:00,80,29,Wednesday,2,Weekday,21,Malam,2026-01-14,36.25,Hujan,1500000.0,Rendah,0
2026-01-21,BUS-07,STOP-013,2026-01-21 13:00:00,2026-01-21 13:09:00,45,32,Wednesday,2,Weekday,13,Siang,2026-01-21,71.11111111111111,Hujan,750000.0,Sedang,0
2026-01-05,BRT-01,STOP-014,2026-01-05 19:26:00,2026-01-05 19:31:00,60,40,Monday,0,Weekday,19,Sore Sibuk,2026-01-05,66.66666666666666,Hujan,750000.0,Sedang,1
2026-02-13,MRT-01,STOP-007,2026-02-13 19:24:00,2026-02-13 19:30:00,50,64,Friday,4,Weekday,19,Sore Sibuk,2026-02-13,128.0,Hujan,750000.0,Tinggi,1
2026-01-17,BUS-07,STOP-003,2026-01-17 14:23:00,2026-01-17 14:34:00,50,4,Saturday,5,Weekend,14,Siang,2026-01-17,8.0,Hujan,750000.0,Rendah,0
2026-02-11,LRT-02,STOP-015,2026-02-11 10:24:00,2026-02-11 10:26:00,45,52,Wednesday,2,Weekday,10,Siang,2026-02-11,115.55555555555554,Cerah,750000.0,Tinggi,0
2026-02-10,LRT-02,STOP-011,2026-02-10 15:43:00,2026-02-10 15:47:00,60,60,Tuesday,1,Weekday,15,Siang,2026-02-10,100.0,Cerah,750000.0,Tinggi,0
2026-01-23,LRT-02,STOP-011,2026-01-23 10:00:00,2026-01-23 10:07:00,80,13,Friday,4,Weekday,10,Siang,2026-01-23,16.25,Hujan Ringan,1500000.0,Rendah,0
2026-01-17,LRT-02,STOP-006,2026-01-17 07:41:00,2026-01-17 07:50:00,80,56,Saturday,5,Weekend,7,Pagi Sibuk,2026-01-17,70.0,Cerah,1500000.0,Sedang,1
2026-01-18,BUS-12,STOP-001,2026-01-18 12:22:00,2026-01-18 12:27:00,80,41,Sunday,6,Weekend,12,Siang,2026-01-18,51.24999999999999,Hujan Ringan,1500000.0,Rendah,0
2026-01-28,BUS-12,STOP-008,2026-01-28 16:40:00,2026-01-28 16:46:00,60,15,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-28,25.0,Hujan Ringan,750000.0,Rendah,1
2026-02-06,BUS-07,STOP-013,2026-02-06 16:15:00,2026-02-06 16:23:00,50,49,Friday,4,Weekday,16,Sore Sibuk,2026-02-06,98.0,Cerah,750000.0,Tinggi,1
2026-01-06,BRT-02,STOP-016,2026-01-06 22:49:00,2026-01-06 22:58:00,80,22,Tuesday,1,Weekday,22,Malam,2026-01-06,27.500000000000004,Hujan,1500000.0,Rendah,0
2026-01-28,BRT-02,STOP-009,2026-01-28 20:29:00,2026-01-28 20:36:00,35,28,Wednesday,2,Weekday,20,Malam,2026-01-28,80.0,Hujan Ringan,750000.0,Sedang,0
2026-01-28,BUS-12,STOP-017,2026-01-28 20:43:00,2026-01-28 20:50:00,35,27,Wednesday,2,Weekday,20,Malam,2026-01-28,77.14285714285715,Hujan Ringan,750000.0,Sedang,0
2026-01-20,BRT-01,STOP-009,2026-01-20 17:08:00,2026-01-20 17:19:00,80,71,Tuesday,1,Weekday,17,Sore Sibuk,2026-01-20,88.75,Hujan Ringan,1500000.0,Tinggi,1
2026-01-22,BUS-12,STOP-011,2026-01-22 05:00:00,2026-01-22 05:03:00,35,8,Thursday,3,Weekday,5,Dini Hari,2026-01-22,22.857142857142858,Cerah,750000.0,Rendah,0
2026-02-01,BUS-07,STOP-003,2026-02-01 10:12:00,2026-02-01 10:22:00,60,16,Sunday,6,Weekend,10,Siang,2026-02-01,26.666666666666668,Cerah,750000.0,Rendah,0
2026-01-11,MRT-01,STOP-008,2026-01-11 10:29:00,2026-01-11 10:39:00,80,66,Sunday,6,Weekend,10,Siang,2026-01-11,82.5,Cerah,1500000.0,Sedang,0
2026-01-11,BRT-02,STOP-017,2026-01-11 07:25:00,2026-01-11 07:36:00,60,62,Sunday,6,Weekend,7,Pagi Sibuk,2026-01-11,103.33333333333334,Berawan,750000.0,Tinggi,1
2026-01-08,BRT-02,STOP-005,2026-01-08 07:35:00,2026-01-08 07:42:00,80,74,Thursday,3,Weekday,7,Pagi Sibuk,2026-01-08,92.5,Hujan Ringan,1500000.0,Tinggi,1
2026-01-16,LRT-02,STOP-009,2026-01-16 07:16:00,2026-01-16 07:27:00,45,76,Friday,4,Weekday,7,Pagi Sibuk,2026-01-16,168.88888888888889,Hujan,750000.0,Tinggi,1
2026-01-25,LRT-02,STOP-011,2026-01-25 21:28:00,2026-01-25 21:37:00,60,37,Sunday,6,Weekend,21,Malam,2026-01-25,61.66666666666667,Hujan,750000.0,Sedang,0
2026-01-23,BUS-12,STOP-014,2026-01-23 06:10:00,2026-01-23 06:15:00,80,38,Friday,4,Weekday,6,Pagi Sibuk,2026-01-23,47.5,Hujan Ringan,1500000.0,Rendah,1
2026-02-05,BRT-01,STOP-004,2026-02-05 20:12:00,2026-02-05 20:17:00,50,55,Thursday,3,Weekday,20,Malam,2026-02-05,110.00000000000001,Hujan,750000.0,Tinggi,0
2026-02-04,BRT-01,STOP-006,2026-02-04 22:16:00,2026-02-04 22:20:00,45,35,Wednesday,2,Weekday,22,Malam,2026-02-04,77.77777777777779,Cerah,750000.0,Sedang,0
2026-01-27,BRT-01,STOP-003,2026-01-27 11:40:00,2026-01-27 11:49:00,80,46,Tuesday,1,Weekday,11,Siang,2026-01-27,57.49999999999999,Cerah,1500000.0,Rendah,0
2026-01-04,BUS-07,STOP-013,2026-01-04 05:43:00,2026-01-04 05:50:00,60,24,Sunday,6,Weekend,5,Dini Hari,2026-01-04,40.0,Hujan,750000.0,Rendah,0
2026-01-18,BUS-12,STOP-013,2026-01-18 21:06:00,2026-01-18 21:12:00,80,28,Sunday,6,Weekend,21,Malam,2026-01-18,35.0,Hujan,1500000.0,Rendah,0
2026-02-05,BRT-02,STOP-014,2026-02-05 11:44:00,2026-02-05 11:48:00,50,14,Thursday,3,Weekday,11,Siang,2026-02-05,28.000000000000004,Hujan Ringan,750000.0,Rendah,0
2026-01-22,BRT-02,STOP-013,2026-01-22 06:31:00,2026-01-22 06:41:00,35,39,Thursday,3,Weekday,6,Pagi Sibuk,2026-01-22,111.42857142857143,Berawan,750000.0,Tinggi,1
2026-02-09,BUS-12,STOP-003,2026-02-09 10:24:00,2026-02-09 10:28:00,45,32,Monday,0,Weekday,10,Siang,2026-02-09,71.11111111111111,Hujan Ringan,750000.0,Sedang,0
2026-01-01,BUS-12,STOP-009,2026-01-01 14:42:00,2026-01-01 14:44:00,45,18,Thursday,3,Weekday,14,Siang,2026-01-01,40.0,Berawan,750000.0,Rendah,0
2026-01-07,BRT-02,STOP-012,2026-01-07 09:10:00,2026-01-07 09:15:00,60,45,Wednesday,2,Weekday,9,Pagi Sibuk,2026-01-07,75.0,Hujan,750000.0,Sedang,1
2026-01-18,LRT-02,STOP-010,2026-01-18 10:50:00,2026-01-18 10:58:00,60,38,Sunday,6,Weekend,10,Siang,2026-01-18,63.33333333333333,Cerah,750000.0,Sedang,0
2026-02-01,MRT-01,STOP-017,2026-02-01 12:08:00,2026-02-01 12:12:00,45,62,Sunday,6,Weekend,12,Siang,2026-02-01,137.77777777777777,Hujan Ringan,750000.0,Tinggi,0
2026-01-23,BRT-02,STOP-007,2026-01-23 16:08:00,2026-01-23 16:18:00,45,37,Friday,4,Weekday,16,Sore Sibuk,2026-01-23,82.22222222222221,Cerah,750000.0,Sedang,1
2026-01-31,LRT-02,STOP-011,2026-01-31 11:48:00,2026-01-31 11:59:00,60,44,Saturday,5,Weekend,11,Siang,2026-01-31,73.33333333333333,Cerah,750000.0,Sedang,0
2026-01-07,BRT-02,STOP-014,2026-01-07 08:28:00,2026-01-07 08:35:00,35,69,Wednesday,2,Weekday,8,Pagi Sibuk,2026-01-07,197.14285714285717,Hujan Ringan,750000.0,Tinggi,1
2026-01-19,LRT-02,STOP-004,2026-01-19 13:03:00,2026-01-19 13:05:00,45,52,Monday,0,Weekday,13,Siang,2026-01-19,115.55555555555554,Berawan,750000.0,Tinggi,0
2026-01-12,LRT-02,STOP-002,2026-01-12 19:39:00,2026-01-12 19:41:00,50,37,Monday,0,Weekday,19,Sore Sibuk,2026-01-12,74.0,Hujan,750000.0,Sedang,1
2026-02-06,BRT-02,STOP-006,2026-02-06 16:02:00,2026-02-06 16:06:00,50,28,Friday,4,Weekday,16,Sore Sibuk,2026-02-06,56.00000000000001,Cerah,750000.0,Rendah,1
2026-01-11,BRT-02,STOP-017,2026-01-11 12:41:00,2026-01-11 12:45:00,45,47,Sunday,6,Weekend,12,Siang,2026-01-11,104.44444444444446,Hujan Ringan,750000.0,Tinggi,0
2026-01-10,BRT-02,STOP-002,2026-01-10 21:11:00,2026-01-10 21:21:00,50,35,Saturday,5,Weekend,21,Malam,2026-01-10,70.0,Hujan Ringan,750000.0,Sedang,0
2026-01-23,BUS-12,STOP-004,2026-01-23 07:29:00,2026-01-23 07:31:00,50,56,Friday,4,Weekday,7,Pagi Sibuk,2026-01-23,112.00000000000001,Hujan,750000.0,Tinggi,1
2026-01-10,BUS-12,STOP-005,2026-01-10 21:48:00,2026-01-10 21:53:00,50,33,Saturday,5,Weekend,21,Malam,2026-01-10,66.0,Hujan Ringan,750000.0,Sedang,0
2026-01-12,MRT-01,STOP-002,2026-01-12 12:53:00,2026-01-12 12:58:00,45,57,Monday,0,Weekday,12,Siang,2026-01-12,126.66666666666666,Cerah,750000.0,Tinggi,0
2026-01-26,MRT-01,STOP-006,2026-01-26 20:33:00,2026-01-26 20:35:00,80,59,Monday,0,Weekday,20,Malam,2026-01-26,73.75,Cerah,1500000.0,Sedang,0
2026-02-11,BUS-07,STOP-006,2026-02-11 19:50:00,2026-02-11 19:57:00,80,43,Wednesday,2,Weekday,19,Sore Sibuk,2026-02-11,53.75,Berawan,1500000.0,Rendah,1
2026-01-13,BRT-01,STOP-008,2026-01-13 20:40:00,2026-01-13 20:51:00,35,41,Tuesday,1,Weekday,20,Malam,2026-01-13,117.14285714285715,Berawan,750000.0,Tinggi,0
2026-02-02,BRT-01,STOP-007,2026-02-02 13:32:00,2026-02-02 13:37:00,35,58,Monday,0,Weekday,13,Siang,2026-02-02,165.71428571428572,Berawan,750000.0,Tinggi,0
